company_id,company_name,industry,tier,reporting_year,metric_id,metric_name,esg_pillar,category,metric_type,value_numeric,value_text,unit,raw_value,confidence_score,verification_level,data_completeness,source_type,source_url,document_title,extraction_method,extraction_timestamp,last_updated
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,iso_14001_certification,ISO 14001 Certified,E,Policy,binary,,,Text,"Yes, the company's Environmental Policy is aligned with the requirements of ISO 14001.",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528331,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,iso_50001_certification,ISO 50001 Certified,E,Energy,binary,,null,,null,0.5,Self-declared,0.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528337,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,incineration_volume,Incineration Volume,E,Waste,quantitative,54.0,,metric tonnes,54 metric tonnes,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528344,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,landfill_volume,Landfill Volume,E,Waste,quantitative,24188.0,,metric tonnes,"24,188 metric tonnes",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528350,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,net_zero_commitment,Net Zero Commitment,E,Strategy,binary,,,Text,Yes,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528360,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,net_zero_target_year,Net Zero Target Year,E,Strategy,categorical,2040.0,,"(Passenger Vehicles Business), 2045 (Commercial Vehicles Business)","2040 (Passenger Vehicles Business), 2045 (Commercial Vehicles Business)",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528368,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,onsite_renewable_capacity,Onsite Renewable Capacity,E,Energy,quantitative,76.5,,MW,76.5 MW,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528376,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,plastic_usage_disclosure,Plastic Usage,E,Waste,quantitative,,,Text,"Yes, the company is registered as a 'Brand Owner' and 'Importer' with the CPCB and complies with EPR provisions.",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528382,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,product_carbon_footprint,Product Carbon Footprint,E,Product,quantitative,,,Text,"Yes, the company is actively conducting Life Cycle Assessments (LCA) for representative models to determine product carbon footprint.",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528388,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,recycled_material_content,Recycled Material Content,E,Materials,quantitative,,,Text,"Disclosed for specific materials, but not consolidated across all entities.",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528394,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,renewable_electricity_percent,Renewable Electricity %,E,Energy,quantitative,46.0,,%,46%,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528401,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,sbti_commitment_status,SBTi Status,E,Strategy,binary,,,Text,Committed,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528407,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,scope_1_emissions_absolute,Scope 1 emissions (absolute),E,Emissions,quantitative,70746.0,,tCO2e,"70,746 tCO2e",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528414,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,scope_2_emissions_lb_mb,Scope 2 emissions (LB & MB),E,Emissions,quantitative,214289.0,,tCO2,"2,14,289 tCO2",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528421,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,cat_11_use_of_sold_products,Scope 3 Cat 11: Use of Sold Products,E,Emissions,quantitative,152600209.0,,tCO2,"152,600,209 tCO2",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528429,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,cat_14_franchises,Scope 3 Cat 14: Franchises,E,Emissions,quantitative,190808.0,,tCO2,"190,808 tCO2",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528435,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,cat_1_purchased_goods,Scope 3 Cat 1: Purchased Goods,E,Emissions,quantitative,9407066.0,,tCO2e,"9,407,066 tCO2e",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528441,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,cat_3_fuel_energy_related,Scope 3 Cat 3: Fuel/Energy Related,E,Emissions,quantitative,68323.0,,tCO2,"68,323 tCO2",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528448,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,cat_5_waste_generated,Scope 3 Cat 5: Waste Generated,E,Emissions,quantitative,9145.0,,tCO2e,9145 tCO2e,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528454,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,cat_6_business_travel,Scope 3 Cat 6: Business Travel,E,Emissions,quantitative,9720.0,,tCO2,"9,720 tCO2",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528460,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,cat_7_employee_commuting,Scope 3 Cat 7: Employee Commuting,E,Emissions,quantitative,14511.0,,tCO2e,"14,511 tCO2e",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528466,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,cat_8_upstream_leased_assets,Scope 3 Cat 8: Upstream Leased Assets,E,Emissions,quantitative,2376.0,,tCO2,"2,376 tCO2",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528472,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,scope_3_emissions_total,Scope 3 emissions (total),E,Emissions,quantitative,162302158.0,,tCO2,"162,302,158 tCO2",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528478,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,supplier_environmental_requirements,Supplier Env Requirements,E,Supply Chain,binary,,,Text,"Yes, the company has a Supplier Code of Conduct, an Environmental Procurement Policy, and Sustainability Guidelines for Suppliers.",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528484,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,tcfd_alignment,TCFD Alignment,E,Risk,binary,,,Text,Aligned,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528489,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,transition_plan,Transition Plan,E,Strategy,binary,,,Text,"Yes, the company has a decarbonization roadmap with intermediate targets to achieve its Net Zero ambitions.",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528495,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,waste_generated_total,Total Waste Generated,E,Waste,quantitative,197305.0,,metric tonnes,"197,305 metric tonnes",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528502,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,waste_recycled_diverted_percent,Waste Recycled %,E,Waste,quantitative,87.6,,%,87.6%,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528509,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,water_consumption_net,Net Water Consumption,E,Water,quantitative,4492008.0,,kilolitres,"44,92,008 kilolitres",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528516,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,water_recycled_percent,Water Recycled %,E,Water,quantitative,,null,,null,0.5,Self-declared,0.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528521,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,water_stressed_locations,Water Stressed Locations,E,Water,quantitative,,,Text,"Yes, the Jamshedpur plant location has been classified as 'Over-Exploited'.",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528527,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,water_withdrawal_total,Total Water Withdrawal,E,Water,quantitative,4677573.0,,kilolitres,"46,77,573 kilolitres",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528534,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,discharge_volume,Effluent Discharge Volume,E,Water,quantitative,185565.0,,kilolitres,"1,85,565 kilolitres",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528543,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,zld_status,ZLD Status,E,Water,binary,,,Text,"Partially implemented, with most locations operating as ZLD facilities and ongoing plans for expansion.",0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528551,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,cdp_scores,CDP Score,External,Ratings,categorical,,,Text,Discloses to CDP,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528558,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,djsi_inclusion,DJSI Inclusion,External,Ratings,binary,,null,,null,0.5,Self-declared,0.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528563,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,ecovadis_medal,EcoVadis Medal,External,Ratings,categorical,,null,,null,0.5,Self-declared,0.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528570,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,msci_esg_rating,MSCI Rating,External,Ratings,categorical,,null,,null,0.5,Self-declared,0.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528574,2026-01-20
TATA_MOTORS_IN,Tata Motors Limited,Automotive Manufacturing,OEM,2024-25,pat_scheme_participation,PAT Scheme,External,Regulatory,binary,,,Text,Not Applicable,0.95,Self-declared,1.0,BRSR,https://static-assets.tatamotors.com/Production/www-tatamotors-com-NEW/wp-content/uploads/2025/06/Voluntary-Report-based-on-BRSR-Framework-for-FY-2024-25.pdf,Voluntary Report based on BRSR Framework FY 2024-25,multimodal_llm,2026-01-20T16:57:36.528583,2026-01-20
